Order.ID,Customer.ID,Product.ID,Order.Date
104752,MM-180553,TEC-PH-10004237,2020-03-11
130064,MV-174853,TEC-PH-10004888,2020-06-23
161151,KM-167203,TEC-PH-10000990,2020-08-11
163496,AH-105853,TEC-PH-10001575,2020-08-24
134425,SV-207853,TEC-PH-10004184,2020-12-13
126508,TG-216403,TEC-PH-10001264,2020-12-15
169481,KC-165403,TEC-PH-10004631,2021-05-10
134341,MW-182203,TEC-PH-10004871,2021-09-06
134383,WB-218503,TEC-PH-10002121,2021-09-11
160416,RD-195853,TEC-PH-10002218,2021-09-14
164469,CS-123553,TEC-PH-10003945,2021-10-19
107755,KH-165103,TEC-PH-10001580,2021-10-30
147669,NP-187003,TEC-PH-10004242,2021-11-29
130414,RA-199453,TEC-PH-10000381,2021-12-14
151659,MC-172753,TEC-PH-10004404,2021-12-25
164770,TP-211303,TEC-PH-10003254,2022-05-09
111227,AT-107353,TEC-PH-10002068,2022-08-26
109883,DC-132853,TEC-PH-10002867,2022-09-03
138422,DL-129253,TEC-PH-10000106,2022-09-16
103863,EJ-137203,TEC-PH-10003945,2022-10-01
101378,TP-214153,TEC-PH-10003636,2023-01-17
139934,RD-199003,TEC-PH-10003177,2023-03-17
122826,DN-136903,TEC-PH-10000286,2023-04-10
109148,PT-190903,TEC-PH-10000788,2023-06-03
102239,LH-169003,TEC-PH-10001677,2023-07-08
134677,MV-174853,TEC-PH-10003457,2023-09-11
112214,RW-196903,TEC-PH-10002816,2023-12-16
51698,KN-167051,TEC-CO-10002057,2020-08-03
29634,NM-184451,TEC-CO-10000953,2020-10-08
19729,PP-189551,TEC-CO-10002526,2020-10-24
16418,DL-134951,TEC-CO-10003506,2020-11-03
69835,LC-169601,TEC-CO-10004535,2020-11-29
80524,XP-218651,TEC-CO-10004813,2020-12-02
11007,LS-172451,TEC-CO-10001382,2021-10-16
61519,CP-120851,TEC-CO-10001204,2022-01-04
73412,AM-103601,TEC-CO-10001419,2022-01-25
82554,RD-196601,TEC-CO-10001445,2022-02-19
51775,CM-118301,TEC-CO-10000791,2022-03-01
11546,TW-210251,TEC-CO-10000972,2022-05-21
75001,BN-114701,TEC-CO-10000663,2022-09-14
60378,MH-174551,TEC-CO-10003901,2022-09-19
64095,LC-169301,TEC-CO-10002150,2022-11-01
24377,BS-117551,TEC-CO-10001482,2023-03-01
52034,RE-194501,TEC-CO-10003342,2023-03-13
40008,RB-197951,TEC-CO-10002578,2023-09-09
74294,CM-121601,TEC-CO-10001630,2023-09-25
29270,PB-192101,TEC-CO-10000452,2023-11-29
5793145,SC-206952,TEC-CO-10000660,2020-05-05
3911927,KN-163902,TEC-CO-10003534,2020-12-26
1552977,RW-196302,TEC-CO-10001425,2021-04-20
4991722,TP-211302,TEC-CO-10000556,2021-08-09
2814022,MY-182952,TEC-CO-10001596,2021-09-18
3877819,AS-106302,TEC-CO-10001628,2021-09-27
4620972,AR-105702,TEC-CO-10004078,2021-12-20
3565069,RB-193302,TEC-CO-10002550,2021-12-27
4992865,AT-104352,TEC-CO-10004365,2022-05-30
3878132,EG-139002,TEC-CO-10003228,2022-06-10
5147891,RS-194202,TEC-CO-10003965,2022-07-11
2341157,GD-145902,TEC-CO-10004147,2022-10-08
2964949,JP-155202,TEC-CO-10002284,2022-12-03
1082723,EM-140952,TEC-CO-10004325,2023-03-17
4365132,JH-159102,TEC-CO-10003307,2023-04-10
1885149,KD-163452,TEC-CO-10004078,2023-07-30
4112364,MK-179052,TEC-CO-10004976,2023-08-06
5665621,JE-157452,TEC-CO-10000854,2023-09-02
4087068,GH-144852,TEC-CO-10001839,2023-09-19
3346135,DP-130002,TEC-CO-10002242,2023-10-03
4245621,AH-100302,TEC-CO-10002284,2023-12-03
2304556,MB-173052,TEC-CO-10000070,2023-12-04
2979676,PF-192252,TEC-CO-10000228,2023-12-08
33652,DP-133901,TEC-CO-10000594,2020-01-03
68827,MZ-173351,TEC-CO-10000562,2020-07-27
4907749,DB-129702,TEC-CO-10000263,2021-03-26
5273222,KL-165552,TEC-CO-10003342,2021-06-01
2170704,LT-167652,TEC-CO-10001831,2021-06-21
46455,HW-149351,TEC-CO-10004997,2022-03-01
86586,EA-140351,TEC-CO-10003924,2022-05-13
5331451,CM-123852,TEC-CO-10003474,2022-05-28
4435694,AG-107652,TEC-CO-10003534,2023-06-11
1370,DD-35701,TEC-BRO-10003986,2023-10-29
3076849,JR-157002,TEC-CO-10001567,2020-05-31
4077297,FO-143052,TEC-CO-10002817,2020-06-08
2071029,SC-206802,TEC-CO-10000070,2020-06-27
81168,NP-186701,TEC-CO-10003561,2020-10-28
1978402,RA-192852,TEC-CO-10001596,2021-01-05
48520,AJ-109451,TEC-CO-10002040,2021-01-26
1298741,JA-159702,TEC-CO-10003268,2021-05-15
5933879,AR-105102,TEC-CO-10003474,2021-09-22
79817,MM-182801,TEC-CO-10001157,2021-09-26
58530,ML-182651,TEC-CO-10002911,2021-11-27
1249019,JW-152202,TEC-CO-10002326,2022-03-29
42234,KN-164501,TEC-CO-10003702,2022-04-01
8940,CJ-18752,TEC-HP -10004801,2022-04-15
14675,CS-121301,TEC-CO-10002035,2022-06-26
85200,KL-165551,TEC-CO-10004756,2022-08-06
3724793,NR-185502,TEC-CO-10000011,2022-08-13
5065624,CM-121602,TEC-CO-10003471,2022-08-26
4420927,AG-103002,TEC-CO-10000405,2022-08-27
1049729,RB-193302,TEC-CO-10004662,2022-11-16
3302919,BF-110802,TEC-CO-10001413,2022-11-21
1874662,LD-170052,TEC-CO-10000338,2022-12-17
5298444,HA-149052,TEC-CO-10001162,2023-02-27
4582301,JM-156552,TEC-CO-10002937,2023-05-30
41933,KW-165701,TEC-CO-10004125,2023-07-01
2439745,KF-162852,TEC-CO-10001145,2023-07-28
82183,JK-153701,TEC-CO-10001162,2023-10-06
3986128,GH-144852,TEC-CO-10000119,2023-11-02
3638264,TB-212502,TEC-CO-10000338,2023-12-24
1871238,VW-217752,TEC-CO-10004325,2023-12-25
4314290,SR-207402,TEC-MA-10003927,2020-07-18
56451,FM-142901,TEC-MA-10002340,2020-10-08
2947739,PN-187752,TEC-MA-10001210,2021-02-28
2927791,BT-113052,TEC-MA-10001298,2021-05-04
1215155,MG-176502,TEC-MA-10001015,2021-10-26
80202,CS-124001,TEC-MA-10004295,2022-06-21
83688,HD-147851,TEC-MA-10002910,2022-06-30
164980,CC-124303,TEC-MA-10000124,2022-12-03
15662,LB-167951,TEC-MA-10003492,2023-01-29
40113,RH-195101,TEC-MA-10002871,2023-02-05
29767,CA-120551,TEC-MA-10001726,2023-03-22
2515763,GH-144102,TEC-MA-10003927,2023-04-16
151519,TH-215503,TEC-MA-10002040,2023-09-01
159933,CR-125803,TEC-MA-10003886,2023-11-25
33890,KN-164501,TEC-MA-10002931,2020-01-27
59013,DR-128801,TEC-MA-10004424,2020-08-22
139136,MF-176653,TEC-MA-10000240,2020-11-11
3530985,NS-186402,TEC-MA-10002779,2021-02-09
3898439,AG-105252,TEC-MA-10003885,2021-03-23
40799,AR-103451,TEC-MA-10002780,2021-09-14
17335,BF-110201,TEC-MA-10000606,2021-10-09
81714,KB-166001,TEC-MA-10003112,2021-10-16
83541,Dl-136001,TEC-MA-10003112,2022-05-20
2183682,JM-156552,TEC-MA-10001142,2022-09-16
3108011,MC-176052,TEC-MA-10001197,2022-09-18
1135793,DK-131502,TEC-MA-10000261,2022-12-20
44397,MC-175901,TEC-MA-10001831,2023-06-12
51572,AO-108101,TEC-MA-10003553,2023-08-08
62247,CP-123401,TEC-MA-10002998,2023-08-23
139794,AC-104203,TEC-MA-10003909,2023-11-19
64627,SC-200201,TEC-MA-10003801,2020-02-21
53287,TM-214901,TEC-MA-10003351,2020-04-02
165337,SC-200203,TEC-MA-10001305,2020-05-23
69177,SG-200801,TEC-MA-10004954,2020-10-27
5965144,GT-147552,TEC-MA-10002712,2020-11-03
85788,MJ-177401,TEC-MA-10000606,2020-12-05
79936,ML-174101,TEC-MA-10004059,2021-01-02
5580875,SM-209052,TEC-MA-10000433,2021-01-09
3374683,JW-160752,TEC-MA-10002686,2021-04-26
3290357,JF-152952,TEC-MA-10000161,2021-06-25
19015,RD-199301,TEC-MA-10004423,2021-07-19
3290540,DJ-136302,TEC-MA-10002267,2021-08-06
156671,PF-191203,TEC-MA-10003400,2021-09-07
138527,KD-162703,TEC-MA-10003625,2021-09-23
82211,NG-184301,TEC-MA-10004168,2021-10-04
1159109,BN-115152,TEC-MA-10004933,2021-10-05
20779,IL-151001,TEC-MA-10003084,2021-10-16
4558645,BG-110352,TEC-MA-10000982,2021-11-16
77234,MC-172751,TEC-MA-10003631,2021-12-03
113614,MC-175753,TEC-MA-10004609,2021-12-03
5514830,FO-143052,TEC-MA-10003812,2021-12-13
33428,JJ-154451,TEC-MA-10001627,2022-03-25
128069,TB-212803,TEC-MA-10000240,2022-06-08
4471792,VM-218352,TEC-MA-10004482,2022-06-27
126627,RF-198403,TEC-MA-10003471,2022-07-24
4064307,CC-123702,TEC-MA-10000331,2023-04-01
5925548,AA-104802,TEC-MA-10000331,2023-05-16
44782,DD-135701,TEC-MA-10003796,2023-06-09
1719561,GH-146652,TEC-MA-10002118,2023-06-18
50158,MB-180851,TEC-MA-10003486,2023-09-10
39427,TP-214151,TEC-MA-10000555,2023-09-22
105466,MJ-177403,TEC-MA-10002306,2023-09-28
40848,LR-169151,FUR-TA-10003893,2021-01-07
26274,BT-115301,FUR-TA-10001116,2021-02-27
48618,BD-117251,FUR-TA-10003157,2021-09-24
17209,SW-207551,FUR-TA-10001549,2021-12-04
25042,SC-206951,FUR-TA-10000665,2022-08-12
158715,SJ-205003,FUR-TA-10003663,2022-09-08
8020,BM-15751,FUR-LES-10004098,2022-10-17
107041,DM-129553,FUR-TA-10004440,2022-10-30
51621,SG-200801,FUR-TA-10002351,2022-12-24
78396,MG-181451,FUR-TA-10004744,2023-03-24
2190,MJ-77401,FUR-BAR-10002449,2023-07-25
32728,BN-115151,FUR-TA-10002095,2023-10-17
165449,GT-146353,FUR-TA-10001740,2023-11-05
80559,PS-189701,FUR-TA-10002650,2023-12-04
52426,CH-120701,FUR-BO-10002390,2020-04-12
136630,TC-214753,FUR-BO-10001201,2020-06-22
34751,JP-161351,FUR-BO-10000208,2020-12-07
2466466,PM-191352,FUR-BO-10003559,2020-12-30
16194,CK-123251,FUR-BO-10002990,2021-10-26
78214,KN-167051,FUR-BO-10003022,2022-12-10
125878,AG-107653,FUR-BO-10002740,2023-02-26
37166,Dp-132401,FUR-BO-10001541,2023-04-24
81035,LB-167951,FUR-BO-10000668,2023-05-22
151442,TC-215353,FUR-BO-10004142,2023-07-31
5520,MH-81151,FUR-SAF-10000545,2023-08-09
32049,MA-179951,FUR-BO-10004679,2023-09-03
5385720,AW-109302,FUR-BO-10004219,2023-09-04
105536,FM-142903,FUR-BO-10001969,2023-10-12
2845977,KF-162852,FUR-BO-10004704,2023-11-24
109596,PJ-188353,FUR-BO-10001646,2020-05-05
26176,KB-166001,FUR-BO-10001934,2020-08-16
27471,LO-171701,FUR-BO-10002510,2020-09-03
30117,SV-208151,FUR-BO-10004699,2021-03-29
138996,AG-104953,FUR-BO-10004508,2021-05-04
156832,ME-180103,FUR-BO-10004504,2021-05-18
53357,RA-198851,FUR-BO-10001326,2021-06-02
140690,CV-128053,FUR-BO-10003688,2021-06-06
151855,ER-138553,FUR-BO-10001739,2021-08-18
29459,DW-131951,FUR-BO-10002031,2021-10-25
104066,DM-133453,FUR-BO-10000502,2021-10-29
39000,MH-174401,FUR-BO-10003301,2021-12-19
120257,CS-122503,FUR-BO-10004113,2021-12-28
53987,QJ-192551,FUR-BO-10001708,2022-01-05
65145,CS-118451,FUR-BO-10001501,2022-01-25
160248,JG-153103,FUR-BO-10002782,2022-06-26
61232,HG-149651,FUR-BO-10000243,2022-07-05
49199,AS-102251,FUR-BO-10004707,2022-08-21
125906,KC-162553,FUR-BO-10004567,2023-03-20
115042,LD-168553,FUR-BO-10004135,2023-04-26
59706,VP-217601,FUR-BO-10001708,2023-05-28
3661350,EH-137652,FUR-BO-10002812,2023-07-11
2468556,NS-186402,FUR-BO-10000786,2023-08-19
32308,BS-113651,FUR-BO-10001147,2023-08-27
131884,MY-173803,FUR-BO-10003297,2023-11-14
3443954,AS-102852,FUR-BO-10000002,2023-11-15
4869686,DD-135702,FUR-BO-10000728,2020-01-03
143238,CL-118903,FUR-BO-10003112,2020-01-22
75890,JE-154751,FUR-BO-10004852,2020-02-15
146248,LC-170503,FUR-BO-10004980,2020-05-30
159009,EJ-137203,FUR-BO-10004565,2020-06-15
1974768,JF-153552,FUR-BO-10003028,2020-06-18
81028,EH-139901,FUR-BO-10004670,2020-08-20
5227949,TM-210102,FUR-BO-10004445,2020-08-27
144680,JD-160603,FUR-BO-10002981,2020-10-17
149272,CV-122953,FUR-BO-10002679,2020-12-01
2960821,AA-103152,FUR-BO-10001553,2021-05-16
1771958,BD-116202,FUR-BO-10001831,2021-08-07
3549935,KL-166452,FUR-BO-10000259,2021-08-29
2000885,MS-175302,FUR-BO-10001039,2021-10-17
134243,MM-179203,FUR-BO-10000087,2021-11-04
3755574,PO-188502,FUR-BO-10000895,2021-11-10
17545,GH-146651,FUR-BO-10004529,2022-01-29
34268,LC-168701,FUR-BO-10002510,2022-03-04
3285041,XP-218652,FUR-BO-10001133,2022-04-27
33785,BT-116801,FUR-BO-10001326,2022-06-05
50214,JH-159101,FUR-BO-10001749,2022-07-11
115189,JH-154303,FUR-BO-10001498,2022-08-15
14472,RA-192851,FUR-BO-10001147,2022-08-19
25763,TB-210551,FUR-BO-10001668,2022-08-21
25805,HF-149951,FUR-BO-10000071,2022-09-30
154270,GW-146053,FUR-BO-10004924,2022-10-02
3857907,MS-177702,FUR-BO-10003028,2022-12-09
5455573,KD-163452,FUR-BO-10001831,2022-12-13
71753,JM-161951,FUR-BO-10002204,2022-12-19
28542,LC-171401,FUR-BO-10004821,2022-12-27
58152,AA-103151,FUR-BO-10000961,2022-12-31
5528295,RD-197202,FUR-BO-10000728,2023-02-05
57172,CB-120251,FUR-BO-10004043,2023-03-10
33729,JW-159551,FUR-BO-10004648,2023-07-05
161753,RB-194353,FUR-BO-10001779,2023-09-30
71382,TT-210701,FUR-BO-10001580,2023-10-11
15585,LP-170951,FUR-BO-10002031,2023-10-15
152751,SO-203353,FUR-BO-10002471,2023-10-28
162075,BS-117553,FUR-BO-10004407,2023-11-03
135202,BM-117853,FUR-BO-10001356,2023-11-25
17552,KW-164351,FUR-BO-10003945,2023-12-05
5741451,EB-138702,FUR-BO-10000533,2023-12-14
83009,DK-130901,FUR-BO-10004434,2023-12-23
4976144,AG-107652,FUR-CH-10000745,2020-01-12
7600,LP-70801,FUR-OFF-10000344,2020-07-12
1679370,RA-198852,FUR-CH-10001802,2020-08-03
5201850,FC-142452,FUR-CH-10004685,2020-12-15
2030,RM-97502,FUR-SAF-10003160,2021-09-04
1454838,SP-209202,FUR-CH-10004101,2022-01-04
2141906,SP-206202,FUR-CH-10004943,2022-01-22
6450,CA-19651,FUR-OFF-10001132,2022-02-22
1320,RD-98101,FUR-OFF-10002511,2022-03-04
2980,BE-13352,FUR-OFF-10002330,2022-06-07
130,LE-68101,FUR-NOV-10000283,2023-10-29
4134163,ML-177552,FUR-CH-10001674,2023-12-30
133956,KD-163453,FUR-CH-10001044,2020-03-10
141131,BK-112603,FUR-CH-10003109,2020-06-02
151862,RL-196153,FUR-CH-10004669,2020-10-03
152366,BD-113203,FUR-CH-10000105,2020-10-06
158932,NG-184303,FUR-CH-10004669,2020-10-20
120586,MK-179053,FUR-CH-10002727,2020-11-04
107706,MP-174703,FUR-CH-10000656,2020-12-13
166653,DB-136603,FUR-CH-10000528,2020-12-14
127607,CC-124753,FUR-CH-10003844,2021-01-13
164210,RB-197953,FUR-CH-10001616,2021-02-10
143385,RB-194653,FUR-CH-10001130,2021-07-10
160423,ME-177253,FUR-CH-10001130,2021-07-14
146689,SV-208153,FUR-CH-10003423,2021-10-23
122980,RM-196753,FUR-CH-10004746,2021-11-02
115210,JW-152203,FUR-CH-10003077,2021-11-19
103891,JH-159853,FUR-CH-10003697,2021-12-12
103786,SZ-200353,FUR-CH-10001423,2022-03-05
114209,CS-119503,FUR-CH-10001343,2022-05-10
128006,CS-123553,FUR-CH-10001914,2022-07-15
154431,Co-126403,FUR-CH-10000656,2022-07-17
162761,LT-167653,FUR-CH-10001914,2022-09-16
152219,RB-194353,FUR-CH-10001282,2022-09-18
166359,EH-141253,FUR-CH-10004219,2022-09-19
140550,HM-148603,FUR-CH-10004011,2022-09-30
115350,AF-108703,FUR-CH-10001658,2022-10-31
154942,NM-184453,FUR-CH-10003354,2022-12-11
112529,BO-114253,FUR-CH-10003392,2022-12-28
153584,KE-164203,FUR-CH-10004095,2023-01-24
146682,MC-175903,FUR-CH-10004387,2023-04-10
160549,AM-103603,FUR-CH-10004920,2023-04-16
141922,CC-126853,FUR-CH-10003448,2023-05-28
107062,SC-205753,FUR-CH-10000430,2023-05-30
156111,MR-175453,FUR-CH-10001607,2023-06-14
165134,FP-143203,FUR-CH-10004467,2023-10-02
135069,RH-194953,FUR-CH-10000932,2023-10-14
134852,SC-200203,FUR-CH-10003354,2023-10-22
126830,BS-118003,FUR-CH-10000528,2023-11-08
102708,DB-135553,FUR-CH-10003485,2023-11-25
106677,RF-197353,FUR-CH-10003423,2023-12-09
31895,RD-199001,FUR-CH-10001871,2020-02-18
39175,NC-186251,FUR-CH-10002060,2020-10-18
51117,DM-135251,FUR-CH-10000294,2020-12-15
53399,SC-205751,FUR-CH-10001147,2021-05-28
67609,MY-173801,FUR-CH-10000994,2021-09-28
32280,WB-218501,FUR-CH-10001204,2021-10-15
86257,DM-130151,FUR-CH-10004705,2021-11-16
40148,TB-216251,FUR-CH-10001797,2021-11-23
10027,CS-125051,FUR-CH-10002209,2022-03-04
51285,JP-161351,FUR-CH-10000994,2022-04-18
36564,CM-121151,FUR-CH-10000602,2022-05-24
31601,KB-164051,FUR-CH-10002940,2022-06-17
12218,BO-113501,FUR-CH-10000351,2022-08-01
33596,DL-134951,FUR-CH-10004082,2022-08-10
69961,Dl-136001,FUR-CH-10002573,2022-09-16
63927,EG-139001,FUR-CH-10002250,2022-09-21
73748,SG-204701,FUR-CH-10002207,2022-12-13
28038,DH-130751,FUR-CH-10004365,2023-06-05
36452,JA-159701,FUR-CH-10004196,2023-08-30
49472,RF-198401,FUR-CH-10002224,2023-09-26
85620,JL-158351,FUR-CH-10001805,2023-10-31
11672,TB-211751,FUR-CH-10001913,2023-11-16
62135,PN-187751,FUR-CH-10004826,2023-12-16
31902,LC-171401,FUR-CH-10002468,2023-12-18
85886,TT-212651,FUR-CH-10002989,2023-12-29
60357,JS-160301,FUR-CH-10004009,2020-03-10
33771,SC-204401,FUR-CH-10003419,2020-06-28
23439,MP-181751,FUR-CH-10000025,2020-08-25
41058,RD-196601,FUR-CH-10001415,2020-12-16
47813,ME-180101,FUR-CH-10002573,2021-02-18
46042,KM-162251,FUR-CH-10002944,2021-10-22
78683,BP-111851,FUR-CH-10003692,2022-03-18
49297,TG-213101,FUR-CH-10000432,2022-06-13
46966,KT-164651,FUR-CH-10003580,2022-06-21
42871,SG-204701,FUR-CH-10004826,2022-09-04
44075,PF-191201,FUR-CH-10000783,2022-10-04
72950,ER-138551,FUR-CH-10000025,2022-10-31
21115,CA-119651,FUR-CH-10001684,2023-01-11
65502,AC-104201,FUR-CH-10004694,2023-02-28
17769,RW-196901,FUR-CH-10004163,2023-05-09
22767,NC-185351,FUR-CH-10001684,2023-06-30
41996,BT-116801,FUR-CH-10003512,2023-09-11
28948,Co-126401,FUR-CH-10001913,2023-10-03
35115,CM-122351,FUR-CH-10002944,2023-10-13
20275,OT-187301,FUR-CH-10004089,2023-11-13
3264984,TP-215652,FUR-FU-10000388,2020-02-15
56738,RF-193451,FUR-FU-10002210,2020-03-01
146976,ER-138553,FUR-FU-10003362,2020-06-09
137043,SA-208303,FUR-FU-10004888,2020-06-11
1210983,PW-190302,FUR-FU-10002017,2020-07-14
21983,CR-125801,FUR-FU-10002525,2020-08-12
15144,DK-128351,FUR-FU-10000526,2021-04-14
86880,AP-107201,FUR-FU-10001774,2021-06-08
108735,GH-144103,FUR-FU-10004617,2021-06-13
151673,SL-201553,FUR-FU-10004339,2021-06-20
74210,AR-105101,FUR-FU-10002972,2021-08-11
20597,PK-190751,FUR-FU-10003447,2021-11-14
65894,TS-216551,FUR-FU-10000422,2021-11-30
4718907,TP-211302,FUR-FU-10004516,2021-12-14
42080,TB-216251,FUR-FU-10000918,2022-03-26
69240,LH-167501,FUR-FU-10001477,2022-06-19
2141894,LS-172452,FUR-FU-10004097,2022-07-09
1680695,DD-135702,FUR-FU-10000913,2022-08-13
24300,VG-217901,FUR-FU-10001477,2022-10-18
22886,BB-109901,FUR-FU-10001477,2022-11-19
144995,BP-112903,FUR-FU-10003419,2022-12-02
124996,RC-198253,FUR-FU-10002818,2023-01-17
129763,TB-210553,FUR-FU-10001480,2023-02-15
3110323,DN-136902,FUR-FU-10004422,2023-04-03
61939,AH-100751,FUR-FU-10003826,2023-04-08
30649,LR-169151,FUR-FU-10001351,2023-05-02
2042578,CL-118902,FUR-FU-10002539,2023-06-25
115119,TN-210403,FUR-FU-10004460,2023-06-27
111633,AM-103603,FUR-FU-10002422,2023-09-08
108966,CM-121153,FUR-FU-10003297,2023-10-19
59517,SP-205451,FUR-FU-10004182,2023-11-05
158680,DS-131803,FUR-FU-10000850,2020-06-22
13632,RC-198251,FUR-FU-10002890,2020-07-08
27114,PW-190301,FUR-FU-10003605,2020-10-11
125360,RW-196903,FUR-FU-10000585,2021-04-19
5833893,BD-115602,FUR-FU-10001950,2021-05-21
1526824,TS-212052,FUR-FU-10000295,2021-06-06
155523,TC-214753,FUR-FU-10002751,2021-09-20
103947,SE-201103,FUR-FU-10001008,2021-11-10
1505656,JL-155052,FUR-FU-10001760,2022-11-07
2373889,JM-152652,FUR-FU-10002539,2022-12-12
115994,BM-115753,FUR-FU-10004617,2022-12-30
35479,DJ-134201,FUR-FU-10000921,2023-01-17
3452497,AG-103302,FUR-FU-10001169,2023-06-03
109477,CB-124153,FUR-FU-10002122,2023-06-27
5975016,BD-115002,FUR-FU-10003804,2023-12-12
137743,BS-118003,FUR-FU-10002007,2023-12-22
5956746,CR-126252,FUR-FU-10004604,2020-08-09
82372,CM-124451,FUR-FU-10001393,2021-08-18
4608377,BF-110202,FUR-FU-10001436,2022-07-13
2435824,RD-199002,FUR-FU-10001090,2022-08-21
105886,AJ-107953,FUR-FU-10002818,2023-06-25
109274,NL-183103,FUR-FU-10003419,2023-10-31
84353,JH-159851,FUR-FU-10000669,2023-12-16
168081,KH-166303,FUR-FU-10003362,2020-12-29
157651,MV-181903,FUR-FU-10001175,2021-07-09
126851,KM-167203,FUR-FU-10000350,2021-10-04
152737,JL-155053,FUR-FU-10004903,2021-11-19
118738,DK-131503,FUR-FU-10003283,2022-03-02
168578,CJ-118753,FUR-FU-10004117,2022-05-29
115511,SS-205153,FUR-FU-10004339,2022-06-26
116302,BF-110803,FUR-FU-10002486,2022-11-23
108980,JM-152653,FUR-FU-10002007,2023-05-05
114930,KN-163903,FUR-FU-10001142,2023-06-05
127159,CC-124303,FUR-FU-10000705,2023-10-29
169348,LW-171253,FUR-FU-10001317,2023-11-20
3965225,EB-137052,FUR-FU-10004608,2020-07-06
5186238,DJ-136302,FUR-FU-10004604,2020-10-26
4877774,BS-113802,FUR-FU-10000502,2020-11-26
1962134,PG-188202,FUR-FU-10001691,2020-12-07
5249245,PF-192252,FUR-FU-10000972,2021-05-01
1207634,LS-172302,FUR-FU-10004640,2021-08-02
4913400,CW-119052,FUR-FU-10004137,2021-08-02
4632904,AT-107352,FUR-FU-10001950,2021-10-29
3446562,JE-161652,FUR-FU-10004955,2021-11-24
5912455,AB-101652,FUR-FU-10000950,2022-03-12
3867083,RH-196002,FUR-FU-10003069,2022-04-08
2616819,VP-217602,FUR-FU-10004527,2022-08-08
4858481,NC-186252,FUR-FU-10002557,2022-10-11
1019037,EM-141402,FUR-FU-10004289,2022-10-29
2871320,PF-191202,FUR-FU-10002557,2022-11-11
3152662,BT-113952,FUR-FU-10002539,2022-11-29
4846912,ML-180402,FUR-FU-10001436,2022-11-29
5226305,JH-159852,FUR-FU-10000444,2022-11-30
5929247,MC-175752,FUR-FU-10000368,2022-12-03
5324776,BN-114702,FUR-FU-10001252,2022-12-05
3375106,SJ-202152,FUR-FU-10004236,2022-12-25
2467627,CA-123102,FUR-FU-10004608,2023-01-14
4822413,JW-152202,FUR-FU-10001366,2023-01-29
1364039,JM-156552,FUR-FU-10000267,2023-03-19
4967939,MS-177702,FUR-FU-10004096,2023-03-21
1275584,DG-133002,FUR-FU-10003500,2023-08-26
1922828,BM-115752,FUR-FU-10003462,2023-09-29
5861616,PG-188952,FUR-FU-10001692,2023-12-29
3776783,TC-214752,FUR-FU-10000388,2023-12-30
140641,MH-177853,TEC-AC-10001082,2020-01-04
30292,NC-186251,TEC-AC-10000866,2020-05-13
86278,NH-186101,TEC-AC-10002130,2020-10-06
5125239,MG-178752,TEC-AC-10001258,2020-12-01
64494,MA-175601,TEC-AC-10003570,2021-01-02
55737,MY-182951,TEC-AC-10002243,2021-02-10
78053,JS-156851,TEC-AC-10004848,2021-05-21
3539223,SL-201552,TEC-AC-10004520,2021-10-02
65397,AT-104351,TEC-AC-10002455,2021-11-29
3750420,MG-176802,TEC-AC-10001100,2021-12-03
110828,VM-216853,TEC-AC-10002308,2022-03-07
1590572,VT-217002,TEC-AC-10000512,2022-05-18
5699059,MG-182052,TEC-AC-10004117,2022-08-16
78935,AS-102851,TEC-AC-10002324,2022-08-26
130302,SF-209653,TEC-AC-10002257,2022-09-10
5746961,CS-122502,TEC-AC-10003763,2022-09-20
1093488,LS-169452,TEC-AC-10001089,2022-10-05
1407404,MG-178752,TEC-AC-10003103,2022-11-02
106670,DK-128353,TEC-AC-10000376,2022-11-08
2037410,PW-190302,TEC-AC-10000170,2022-12-11
62660,JB-160451,TEC-AC-10001703,2023-01-15
2372877,AM-103602,TEC-AC-10004997,2023-04-20
145737,RD-198103,TEC-AC-10002629,2023-09-01
5400129,MH-176202,TEC-AC-10004808,2023-09-10
130890,MH-172903,TEC-AC-10004939,2023-09-25
133746,Dp-132403,TEC-AC-10001221,2023-10-27
15991,LC-168701,TEC-AC-10000896,2020-02-26
121251,DW-135403,TEC-AC-10001765,2020-05-09
2520395,JB-160002,TEC-AC-10002670,2020-05-28
148579,LP-170803,TEC-AC-10004379,2020-08-22
3186072,CA-122652,TEC-AC-10004203,2020-09-27
63703,BS-117551,TEC-AC-10001022,2020-12-26
2694947,JF-155652,TEC-AC-10003415,2021-02-02
34891,SE-201101,TEC-AC-10003217,2021-02-17
4099024,JL-158352,TEC-AC-10002218,2021-08-14
3552576,CA-122652,TEC-AC-10003327,2021-08-20
125262,JO-152803,TEC-AC-10003955,2021-09-13
164924,AB-101053,TEC-AC-10001013,2021-11-06
4070333,IL-151002,TEC-AC-10003904,2021-11-17
5007470,EH-141852,TEC-AC-10004709,2022-03-22
68330,GM-145001,TEC-AC-10000866,2022-04-26
4047109,CC-121452,TEC-AC-10001100,2022-06-29
2582145,DB-134052,TEC-AC-10004269,2022-07-11
76562,HG-148451,TEC-AC-10004012,2022-08-05
1217902,AB-101652,TEC-AC-10004997,2022-09-06
1820946,CT-119952,TEC-AC-10003327,2022-09-10
3788004,JM-155802,TEC-AC-10001056,2022-10-11
129875,DO-134353,TEC-AC-10000086,2023-03-22
118332,NF-183853,TEC-AC-10002219,2023-03-24
167031,JD-160153,TEC-AC-10003454,2023-06-02
